VendorID,passenger_count,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,extra,mta_tax,tolls_amount,improvement_surcharge,congestion_surcharge,airport_fee,tip_amount
0,1,0,0,121,139,6,1,0,1,1,0,2
1,2,0,0,33,229,1,1,0,1,1,0,8
1,3,0,0,21,198,2,1,0,1,1,0,3
0,2,0,0,58,140,7,1,0,1,1,0,3
0,1,0,0,126,75,7,1,0,1,1,0,5
1,2,0,0,41,222,1,1,0,1,1,0,5
1,2,0,0,121,137,0,1,0,1,1,0,2
1,1,0,0,121,204,0,1,0,1,1,0,4
1,1,0,0,80,61,2,1,0,1,1,0,6
1,1,0,0,82,197,2,1,0,1,1,0,3
1,1,0,0,118,146,2,1,0,1,1,0,4
1,2,0,0,117,204,0,1,0,1,1,0,7
1,1,0,0,79,38,1,1,0,1,1,0,4
0,2,0,0,92,115,8,1,0,1,1,0,4
1,2,0,0,114,146,1,1,0,1,1,0,3
1,1,0,0,81,216,0,1,0,1,1,0,5
1,1,0,0,68,19,0,1,0,1,1,0,3
1,1,0,0,70,207,0,1,0,1,1,0,3
1,1,0,0,92,199,2,1,0,1,1,0,8
1,1,0,0,128,93,0,1,0,1,1,0,3
1,2,0,0,134,129,1,1,0,1,1,0,5
0,1,0,0,49,119,8,1,5,1,1,0,8
0,1,0,0,103,94,6,1,0,1,1,0,1
1,1,0,0,134,228,1,1,0,1,1,0,3
1,1,0,0,115,32,0,1,0,1,1,0,8
1,1,0,0,21,205,0,1,0,1,1,0,5
1,1,0,0,35,179,1,1,5,1,1,1,18
0,1,0,0,128,56,6,1,0,1,1,0,3
0,1,0,0,55,200,7,1,0,1,1,0,4
0,3,0,0,24,38,8,1,0,1,1,0,4
1,1,0,0,113,229,1,1,0,1,1,0,4
1,1,0,0,46,179,2,1,0,1,1,0,3
1,1,0,0,80,137,2,1,0,1,1,0,2
1,1,0,0,134,197,0,1,0,1,1,0,3
0,1,0,0,53,140,6,1,0,1,1,0,3
1,1,0,0,121,137,0,1,0,1,1,0,1
1,1,0,0,53,120,1,1,0,1,1,0,6
0,0,0,0,120,205,8,1,0,1,1,0,2
1,3,0,0,35,119,0,1,6,1,1,0,19
1,1,0,0,69,118,0,1,0,1,1,0,2
1,1,0,0,114,75,0,1,0,1,1,0,3
1,1,0,0,76,61,0,1,0,1,0,0,4
1,1,0,0,55,146,0,1,0,1,1,0,3
1,2,0,0,57,72,0,1,0,1,1,0,6
1,1,0,0,21,84,0,1,0,1,1,0,5
0,1,0,0,80,62,6,1,0,1,1,0,6
1,1,0,0,133,119,0,1,0,1,1,0,3
1,1,0,0,80,213,0,1,0,1,1,0,4
1,1,0,0,128,121,0,1,0,1,1,0,8
1,1,0,0,39,205,0,1,0,1,1,0,5
1,1,0,0,33,120,0,1,0,1,1,0,7
1,1,0,0,58,93,0,1,0,1,1,0,3
0,1,0,0,33,137,6,1,0,1,1,0,2
0,1,0,0,117,213,8,1,0,1,1,0,5
1,1,0,0,71,66,2,1,0,1,1,0,3
1,1,0,0,57,146,2,1,0,1,1,0,1
1,2,0,0,79,75,1,1,0,1,1,0,3
0,1,0,0,69,118,6,1,0,1,1,0,3
1,1,0,0,64,49,1,1,0,1,0,1,13
0,1,0,0,102,72,6,1,0,1,1,0,3
0,1,0,0,103,181,6,1,0,1,1,0,3
1,1,0,0,113,229,2,1,0,1,1,0,3
1,2,0,0,86,202,2,1,0,1,1,0,1
1,1,0,0,122,207,2,1,0,1,1,0,1
1,1,0,0,21,205,0,1,0,1,1,0,3
1,1,0,0,26,205,0,1,0,1,1,0,2
1,1,0,0,75,134,1,1,0,1,1,0,5
1,1,0,0,113,119,1,1,0,1,1,0,3
0,1,0,0,109,119,7,1,0,1,1,0,6
0,1,0,0,41,18,7,1,0,1,1,0,8
0,2,0,0,35,56,6,1,5,1,1,0,14
1,1,0,0,118,94,1,1,0,1,1,0,4
1,2,0,0,76,230,1,1,0,1,1,0,3
1,1,0,0,80,115,1,1,0,1,1,0,4
1,1,0,0,48,94,1,1,0,1,1,0,3
1,1,0,0,122,206,2,1,0,1,1,0,2
1,1,0,0,86,198,0,1,0,1,1,0,4
1,1,0,0,55,126,0,1,0,1,1,0,4
1,1,0,0,53,229,2,1,0,1,1,0,7
0,1,0,0,83,204,6,1,0,1,1,0,5
0,0,0,0,92,202,6,1,0,1,1,0,3
1,1,0,0,24,146,2,1,0,1,1,0,4
0,1,0,0,68,229,6,1,0,1,1,0,4
1,1,0,0,21,206,2,1,0,1,1,0,4
1,1,0,0,118,49,2,1,0,1,1,0,11
0,1,0,0,58,53,6,1,0,1,1,0,6
1,1,0,0,80,119,2,1,0,1,1,0,5
1,1,0,0,92,207,0,1,0,1,1,0,5
0,1,0,0,134,206,7,1,0,1,1,0,4
1,1,0,0,66,115,0,1,0,1,1,0,4
1,5,0,0,35,25,0,1,0,1,0,0,11
0,1,0,0,92,205,6,1,0,1,1,0,0
1,6,0,0,41,122,1,1,0,1,1,0,3
0,1,0,0,80,198,7,1,0,1,1,0,12
1,1,0,0,41,200,1,1,0,1,1,0,5
1,1,0,0,86,38,1,1,0,1,1,0,2
1,1,0,0,41,94,1,1,0,1,1,0,3
1,1,0,0,113,229,0,1,0,1,1,0,1
0,1,0,0,81,202,6,1,0,1,1,0,4
1,3,4,0,113,230,0,1,0,1,1,0,13
0,1,0,0,69,138,6,1,0,1,1,0,3
1,2,0,0,92,119,0,1,0,1,1,0,2
0,1,0,0,121,116,6,1,5,1,1,0,18
1,1,0,0,66,156,1,1,0,1,1,0,1
0,0,0,0,69,139,6,1,0,1,1,0,4
1,1,0,0,120,204,2,1,0,1,1,0,7
1,1,0,0,80,228,2,1,0,1,1,0,7
1,2,0,0,114,207,0,1,0,1,1,0,4
1,1,0,0,24,139,0,1,0,1,1,0,3
1,4,0,0,45,1,2,1,0,1,1,0,3
0,1,0,0,41,118,7,1,0,1,1,0,4
1,1,0,0,122,138,0,1,0,1,1,0,3
1,1,0,0,70,206,1,1,0,1,1,0,3
1,1,0,0,55,146,0,1,0,1,1,0,3
1,2,0,0,33,146,0,1,0,1,1,0,4
1,2,0,0,24,61,1,1,0,1,1,0,10
1,1,0,0,41,118,0,1,0,1,1,0,3
1,1,0,0,69,228,0,1,0,1,1,0,3
0,4,0,0,76,129,0,1,0,1,0,0,1
0,1,0,0,70,35,6,1,0,1,1,0,1
1,1,0,0,118,140,0,1,0,1,1,0,4
0,1,0,0,75,179,6,1,0,1,1,0,1
1,1,0,0,121,207,0,1,0,1,1,0,4
1,5,0,0,122,204,0,1,0,1,1,0,2
1,1,0,0,80,213,0,1,0,1,1,0,3
1,1,0,0,128,159,0,1,0,1,1,0,3
1,1,0,0,86,38,0,1,0,1,1,0,3
0,1,0,0,134,204,6,1,0,1,1,0,2
1,1,0,0,33,199,0,1,0,1,1,0,4
1,2,0,0,132,110,0,1,5,1,0,0,1
1,1,0,0,70,138,0,1,0,1,1,0,4
1,2,0,0,122,205,0,1,0,1,1,0,2
1,1,0,0,70,198,0,1,0,1,1,0,5
1,1,0,0,76,142,2,1,0,1,0,0,5
1,1,0,0,24,56,0,1,0,1,1,0,4
1,1,0,0,123,198,0,1,0,1,1,0,1
0,1,0,0,123,213,6,1,0,1,1,0,8
1,1,0,0,55,38,2,1,0,1,1,0,1
1,1,0,0,122,129,1,1,0,1,1,0,2
1,1,0,0,41,207,2,1,0,1,1,0,7
1,1,0,0,118,134,2,1,0,1,1,0,2
1,1,0,0,122,40,0,1,0,1,1,0,2
1,1,0,0,113,146,0,1,0,1,1,0,3
1,2,0,0,120,197,0,1,0,1,1,0,7
1,1,0,0,24,134,0,1,0,1,1,0,5
1,1,0,0,69,146,0,1,0,1,1,0,4
0,1,0,0,41,115,7,1,0,1,1,0,1
1,1,0,0,24,40,1,1,0,1,1,0,4
1,1,0,0,122,207,2,1,0,1,1,0,3
0,1,0,0,24,207,7,1,0,1,1,0,4
1,1,0,0,86,216,1,1,0,1,1,0,4
1,3,0,0,45,119,0,1,0,1,1,0,3
0,1,0,0,70,204,6,1,0,1,1,0,5
0,1,0,0,69,201,6,1,0,1,1,0,3
1,1,0,0,64,26,1,1,0,1,0,1,17
0,1,0,0,134,119,6,1,0,1,1,0,1
0,1,0,0,126,121,6,1,0,1,1,0,3
1,1,0,0,82,56,2,1,0,1,1,0,7
1,1,0,0,46,216,1,1,0,1,1,0,5
0,0,0,0,71,139,8,1,0,1,1,0,2
0,1,0,0,123,206,7,1,0,1,1,0,5
0,1,0,0,67,204,9,1,5,1,1,1,8
1,1,0,0,58,200,0,1,0,1,1,0,1
1,1,0,0,121,207,2,1,0,1,1,0,6
1,1,0,0,24,212,1,1,0,1,1,0,1
1,3,0,0,86,136,1,1,5,1,1,0,16
1,1,0,0,71,228,0,1,0,1,1,0,4
1,1,0,0,70,35,0,1,0,1,1,0,2
1,1,0,0,114,38,1,1,0,1,1,0,4
0,0,0,0,81,73,7,1,0,1,1,0,8
1,5,0,0,33,40,0,1,0,1,1,0,4
1,1,0,0,103,198,0,1,0,1,1,0,3
1,1,0,0,83,204,0,1,0,1,1,0,5
1,1,0,0,126,199,0,1,0,1,1,0,5
1,1,0,0,69,205,2,1,0,1,1,0,1
1,1,0,0,24,159,1,1,0,1,1,0,3
1,3,0,0,57,36,0,1,0,1,1,0,1
1,1,0,0,86,126,2,1,0,1,1,0,6
1,4,0,0,118,192,0,1,0,1,1,0,5
1,1,0,0,115,121,0,1,0,1,1,0,7
1,2,0,0,92,73,1,1,0,1,1,0,6
0,1,0,0,126,103,6,1,0,1,1,0,4
1,2,0,0,33,198,0,1,0,1,1,0,3
1,1,0,0,84,142,1,1,0,1,0,0,1
1,1,0,0,3,179,1,1,0,1,1,0,5
1,1,0,0,114,120,0,1,0,1,1,0,1
1,1,0,0,126,84,2,1,0,1,1,0,3
1,4,0,0,126,38,0,1,0,1,1,0,3
1,1,0,0,58,197,1,1,0,1,1,0,10
0,1,0,0,86,138,6,1,0,1,1,0,4
1,5,0,0,115,122,0,1,0,1,1,0,3
1,1,0,0,102,19,1,1,0,1,1,0,5
1,2,0,0,76,134,1,1,0,1,1,0,7
0,2,0,0,114,138,7,1,0,1,1,0,5
0,2,0,0,70,206,7,1,0,1,1,0,2
1,2,0,0,41,93,0,1,0,1,1,0,3
1,2,0,0,80,118,2,1,0,1,1,0,4
1,4,0,0,80,146,0,1,0,1,1,0,2
1,1,0,0,118,199,0,1,0,1,1,0,5
0,1,0,0,67,138,9,1,5,1,1,1,19
0,1,0,0,128,202,6,1,0,1,1,0,2
0,2,0,0,134,119,6,1,0,1,1,0,2
1,1,0,0,121,118,0,1,0,1,1,0,3
0,1,0,1,57,202,8,1,0,1,1,0,1
0,1,0,0,82,34,7,1,0,1,1,0,8
1,1,0,0,24,213,0,1,0,1,1,0,3
0,2,0,0,82,228,8,1,0,1,1,0,3
1,1,0,0,92,199,0,1,0,1,1,0,6
0,2,0,0,58,126,7,1,0,1,1,0,3
1,1,0,0,120,137,0,1,0,1,1,0,5
0,0,0,0,71,38,8,1,0,1,1,0,2
1,3,0,0,53,8,0,1,0,1,1,0,6
1,1,0,0,82,62,0,1,0,1,1,0,5
0,1,0,0,92,146,8,1,0,1,1,0,7
1,1,0,1,126,56,1,1,0,1,1,0,3
1,1,0,0,82,137,2,1,0,1,1,0,3
1,1,0,0,57,56,1,1,0,1,1,0,3
1,1,0,0,75,221,1,1,0,1,1,0,4
0,1,0,0,58,206,8,1,0,1,1,0,7
1,1,0,0,82,229,1,1,0,1,1,0,6
0,0,0,0,103,115,6,1,0,1,1,0,5
1,1,0,0,123,121,0,1,0,1,1,0,3
1,1,0,0,86,199,0,1,0,1,1,0,9
0,1,0,0,125,206,6,1,0,1,1,0,10
1,1,0,0,113,119,0,1,0,1,1,0,2
0,1,0,0,120,204,6,1,0,1,1,0,3
0,1,0,0,121,35,6,1,0,1,1,0,3
1,1,0,0,81,134,0,1,0,1,1,0,4
1,1,0,0,133,207,0,1,0,1,1,0,4
0,1,0,1,122,197,8,1,0,1,1,0,4
0,1,0,1,33,137,6,1,0,1,1,0,5
0,1,0,0,69,119,8,1,0,1,1,0,2
1,1,0,0,19,140,0,1,0,1,1,0,9
0,1,0,0,69,62,7,1,0,1,1,0,3
0,1,0,0,19,35,0,1,0,1,0,0,3
0,2,0,0,69,205,6,1,0,1,1,0,2
1,4,0,0,64,5,0,1,0,1,0,1,4
1,1,0,0,120,204,2,1,0,1,1,0,2
1,2,0,0,95,38,0,1,0,1,1,0,13
1,2,0,0,82,199,0,1,0,1,1,0,7
1,3,0,0,53,139,0,1,0,1,1,0,3
1,3,0,0,121,89,0,1,0,1,1,0,4
0,1,0,0,6,205,6,1,0,1,1,0,3
1,2,0,0,118,120,0,1,0,1,1,0,4
0,1,0,0,69,115,6,1,0,1,1,0,4
1,2,1,0,108,207,12,1,5,1,1,1,18
1,1,0,0,66,94,2,1,0,1,1,0,5
1,1,0,0,121,146,0,1,0,1,1,0,3
1,1,0,0,121,119,0,1,0,1,1,0,2
1,1,0,0,53,202,1,1,0,1,1,0,1
1,1,0,0,58,198,0,1,0,1,1,0,6
1,1,0,0,122,18,0,1,0,1,0,0,2
1,1,0,0,35,77,0,1,0,1,0,0,3
1,1,0,0,45,227,1,1,0,1,1,0,2
1,2,4,0,132,230,0,1,0,1,0,0,0
1,2,0,0,92,115,0,1,0,1,1,0,3
1,1,0,0,81,115,2,1,0,1,1,0,3
1,6,0,0,92,139,1,1,0,1,1,0,4
0,1,0,0,24,198,6,1,0,1,1,0,2
1,2,0,0,113,159,0,1,0,1,1,0,5
0,1,0,0,24,118,6,1,0,1,1,0,4
1,2,0,0,121,137,1,1,0,1,1,0,3
1,2,0,0,115,84,0,1,0,1,1,0,5
1,5,0,0,81,137,0,1,0,1,1,0,3
1,1,0,0,33,202,2,1,0,1,1,0,2
1,2,0,0,82,129,1,1,0,1,1,0,2
0,1,0,0,122,129,6,1,0,1,1,0,3
1,1,0,0,79,205,0,1,0,1,1,0,9
1,1,0,0,80,216,0,1,0,1,1,0,3
1,1,0,0,86,228,0,1,0,1,1,0,5
1,1,0,0,103,93,0,1,0,1,1,0,3
1,1,0,0,48,56,0,1,0,1,1,0,3
1,6,0,0,55,9,0,1,0,1,1,0,17
1,1,0,0,123,129,0,1,0,1,1,0,5
1,1,0,0,24,139,0,1,0,1,1,0,5
1,1,0,0,79,38,1,1,0,1,1,0,5
1,1,0,0,120,56,1,1,0,1,1,0,3
1,1,0,0,64,196,1,1,0,1,0,1,18
1,1,0,0,81,197,2,1,0,1,1,0,4
1,1,0,0,79,126,1,1,0,1,1,0,5
0,1,0,0,126,216,6,1,0,1,1,0,2
1,1,0,0,53,38,0,1,0,1,1,0,1
1,2,0,0,24,33,1,1,0,1,1,0,6
0,1,0,0,76,212,0,1,0,1,0,0,3
1,1,0,0,118,181,0,1,0,1,1,0,6
1,5,0,0,133,228,0,1,0,1,1,0,4
1,1,0,0,48,216,0,1,0,1,1,0,2
1,1,0,0,21,120,0,1,0,1,1,0,3
0,1,0,0,86,38,8,1,0,1,1,0,1
0,2,0,0,24,142,7,1,0,1,1,0,3
1,2,0,0,82,204,0,1,0,1,1,0,3
0,0,0,0,114,202,6,1,0,1,1,0,5
1,1,0,0,121,202,1,1,0,1,1,0,5
1,1,0,0,128,61,1,1,0,1,1,0,13
0,1,0,0,120,62,6,1,0,1,1,0,4
1,3,0,0,70,139,0,1,0,1,1,0,2
1,1,0,0,79,204,1,1,0,1,1,0,3
1,1,0,0,80,121,2,1,0,1,1,0,1
1,1,0,0,123,62,2,1,0,1,1,0,1
1,1,0,0,118,94,1,1,0,1,1,0,3
1,1,0,0,41,53,1,1,0,1,1,0,7
1,1,0,0,114,121,2,1,0,1,1,0,6
1,1,0,0,122,120,2,1,0,1,1,0,5
1,2,0,0,41,216,1,1,0,1,1,0,6
1,6,0,0,120,205,0,1,0,1,1,0,3
1,1,0,0,121,204,0,1,0,1,1,0,1
1,1,0,0,58,120,1,1,0,1,1,0,3
1,3,0,0,133,204,0,1,0,1,1,0,1
0,1,0,0,68,89,8,1,0,1,1,0,6
0,0,0,0,68,120,8,1,0,1,1,0,5
0,1,0,0,66,93,7,1,0,1,1,0,4
1,1,0,0,134,228,0,1,0,1,1,0,5
1,1,0,0,72,66,1,1,0,1,1,0,3
1,1,0,0,114,228,2,1,0,1,1,0,7
1,1,0,0,121,205,0,1,0,1,1,0,1
1,1,0,0,122,212,1,1,0,1,1,0,6
1,1,0,0,114,84,2,1,0,1,1,0,2
1,1,0,0,60,205,0,1,0,1,1,0,8
0,1,0,0,123,121,7,1,0,1,1,0,1
0,1,0,0,120,129,8,1,0,1,1,0,5
1,1,0,0,120,138,0,1,0,1,1,0,4
1,1,0,0,55,84,0,1,0,1,1,0,1
0,1,0,0,134,119,6,1,0,1,1,0,3
0,1,0,1,41,119,7,1,0,1,1,0,3
0,1,0,0,81,121,7,1,0,1,1,0,3
1,1,0,0,84,95,0,1,0,1,0,0,5
1,2,0,0,41,123,2,1,5,1,1,0,8
1,2,0,0,121,205,2,1,0,1,1,0,1
1,1,0,0,33,126,1,1,0,1,1,0,5
1,1,1,0,64,126,12,1,0,1,1,1,18
1,1,0,0,123,139,0,1,0,1,1,0,5
0,1,0,1,70,206,7,1,0,1,1,0,1
1,1,0,0,67,120,1,1,0,1,1,1,8
0,1,0,0,120,204,6,1,0,1,1,0,3
1,1,0,0,123,206,0,1,0,1,1,0,2
1,1,0,0,123,119,0,1,0,1,1,0,7
1,2,0,0,118,146,1,1,0,1,1,0,2
0,1,0,0,121,204,7,1,0,1,1,0,4
0,1,0,0,128,140,6,1,0,1,1,0,6
1,3,0,0,113,119,2,1,0,1,1,0,2
0,1,0,0,80,199,6,1,0,1,1,0,4
1,5,0,0,118,216,2,1,0,1,1,0,3
1,1,0,0,24,118,1,1,0,1,1,0,4
1,1,0,0,118,137,1,1,0,1,1,0,4
1,1,0,0,66,75,0,1,0,1,1,0,3
0,2,0,0,123,142,7,1,0,1,1,0,3
1,1,0,0,68,204,0,1,0,1,1,0,2
1,1,0,0,121,75,0,1,0,1,1,0,6
0,0,0,0,113,138,6,1,0,1,1,0,2
0,1,0,0,81,115,7,1,0,1,1,0,1
0,2,0,0,132,72,6,1,0,1,1,0,3
1,1,0,0,114,2,1,1,0,1,1,0,3
1,1,0,0,41,207,1,1,0,1,1,0,3
0,2,0,0,72,115,7,1,0,1,1,0,2
1,1,0,0,64,196,1,1,0,1,0,1,10
1,1,0,0,80,66,1,1,0,1,1,0,5
1,1,0,0,24,1,0,1,0,1,1,0,8
0,1,0,1,92,75,7,1,0,1,1,0,5
1,1,0,0,92,139,0,1,0,1,1,0,5
0,2,0,0,92,40,7,1,0,1,1,0,3
1,1,0,0,12,61,1,1,0,1,0,0,4
0,1,0,0,45,199,6,1,0,1,1,0,3
0,1,0,0,72,89,7,1,0,1,1,0,1
0,1,0,0,123,204,6,1,0,1,1,0,1
1,1,0,0,82,213,2,1,0,1,1,0,4
0,2,0,0,126,140,7,1,0,1,1,0,2
1,2,0,0,57,111,0,1,0,1,1,0,8
1,1,0,0,24,207,0,1,0,1,1,0,4
1,2,0,0,53,75,2,1,0,1,1,0,4
1,1,0,0,132,134,0,1,0,1,1,0,6
1,1,0,0,71,204,2,1,0,1,1,0,4
1,1,0,0,68,197,1,1,0,1,1,0,1
0,1,0,0,79,207,6,1,0,1,1,0,6
1,1,0,0,76,120,0,1,0,1,1,0,4
0,1,0,0,55,140,6,1,0,1,1,0,4
1,1,0,0,92,146,2,1,0,1,1,0,3
1,1,0,0,69,201,0,1,0,1,1,0,2
1,2,0,0,21,137,0,1,0,1,1,0,3
1,1,0,0,33,94,1,1,0,1,1,0,3
1,1,0,0,86,229,1,1,0,1,1,0,5
0,1,0,0,86,159,6,1,0,1,1,0,2
1,1,0,0,24,138,2,1,0,1,1,0,5
0,0,0,0,86,200,6,1,0,1,1,0,4
1,3,1,0,64,40,0,1,0,1,1,1,10
1,6,0,0,121,216,0,1,0,1,1,0,7
0,2,0,0,92,228,6,1,0,1,1,0,6
1,1,0,0,128,75,1,1,0,1,1,0,2
0,1,0,0,134,198,6,1,0,1,1,0,7
1,1,0,0,24,75,1,1,0,1,1,0,3
1,1,0,0,128,199,1,1,0,1,1,0,3
1,1,0,0,117,205,0,1,0,1,1,0,3
0,1,0,0,92,115,6,1,0,1,1,0,5
1,2,0,0,68,146,0,1,0,1,1,0,6
1,2,0,0,64,80,0,1,0,1,0,1,10
1,2,0,0,66,89,2,1,0,1,1,0,1
0,1,0,0,70,137,6,1,0,1,1,0,4
1,1,0,0,133,137,0,1,0,1,1,0,6
0,2,0,0,33,93,8,1,0,1,1,0,4
1,1,0,0,80,197,0,1,0,1,1,0,2
1,2,0,0,86,39,0,1,0,1,1,0,1
0,1,0,1,80,137,6,1,0,1,1,0,2
0,1,0,0,113,204,6,1,0,1,1,0,4
1,1,0,0,122,40,2,1,0,1,1,0,1
1,1,0,0,67,143,0,1,5,1,0,1,4
1,5,0,0,128,206,1,1,0,1,1,0,3
0,1,0,0,71,119,8,1,0,1,1,0,5
1,1,0,0,24,33,1,1,0,1,1,0,6
1,1,0,0,117,84,0,1,0,1,1,0,2
0,2,0,0,68,204,7,1,0,1,1,0,4
1,1,0,0,41,200,1,1,0,1,1,0,4
1,1,0,0,67,137,0,1,5,1,1,1,15
1,1,0,0,121,137,0,1,0,1,1,0,2
1,1,0,0,53,204,0,1,0,1,1,0,1
1,2,0,0,121,119,0,1,0,1,1,0,3
0,1,0,0,134,202,6,1,0,1,1,0,4
0,0,0,0,114,120,8,1,0,1,1,0,2
1,1,0,0,135,230,0,1,0,1,1,0,3
0,1,0,0,68,228,6,1,0,1,1,0,7
1,6,0,0,41,193,1,1,0,1,1,0,9
1,1,0,0,86,159,1,1,0,1,1,0,4
0,1,0,0,81,93,8,1,0,1,1,0,6
0,4,0,1,132,122,7,1,0,1,1,0,4
1,2,0,0,81,198,0,1,0,1,1,0,3
0,0,0,0,92,139,6,1,0,1,1,0,4
1,1,0,0,121,138,2,1,0,1,1,0,3
1,1,0,0,135,93,1,1,5,1,1,0,18
1,1,0,0,55,66,2,1,0,1,1,0,6
0,0,0,0,118,213,6,1,0,1,1,0,5
1,1,0,0,118,146,2,1,0,1,1,0,1
1,1,0,0,69,137,0,1,0,1,1,0,4
1,1,0,0,120,204,0,1,0,1,1,0,3
1,1,0,0,82,201,1,1,0,1,1,0,3
1,1,0,0,123,121,0,1,0,1,1,0,1
1,1,0,0,132,139,0,1,0,1,1,0,8
1,1,0,0,76,56,0,1,0,1,1,0,11
1,1,0,0,80,115,0,1,0,1,1,0,3
1,1,0,0,80,140,2,1,0,1,1,0,3
1,2,0,0,69,207,0,1,0,1,1,0,1
1,1,0,0,83,121,1,1,0,1,1,0,1
0,1,0,0,122,121,6,1,0,1,1,0,3
1,1,0,0,113,134,0,1,0,1,1,0,3
1,2,0,0,75,202,1,1,0,1,1,0,1
1,1,0,0,24,129,0,1,0,1,1,0,5
0,1,0,0,122,204,6,1,0,1,1,0,4
1,1,0,0,69,207,2,1,0,1,1,0,3
1,1,0,0,66,207,0,1,0,1,1,0,4
1,1,0,0,24,56,0,1,0,1,1,0,2
0,2,0,0,24,120,6,1,0,1,1,0,3
1,6,0,0,33,134,0,1,0,1,1,0,3
1,1,0,0,79,179,0,1,0,1,1,0,6
0,1,0,0,21,139,6,1,0,1,1,0,2
1,1,0,0,67,1,0,1,5,1,1,1,14
0,1,0,1,115,197,6,1,0,1,1,0,8
1,1,0,0,64,39,0,1,0,1,0,1,18
1,1,0,0,69,229,0,1,0,1,1,0,2
0,1,0,0,86,204,7,1,0,1,1,0,4
1,2,0,0,81,197,1,1,0,1,1,0,3
1,1,0,0,55,199,0,1,0,1,1,0,8
0,2,0,0,80,138,8,1,0,1,1,0,3
0,1,0,1,26,159,7,1,0,1,1,0,1
1,1,0,0,80,204,0,1,0,1,1,0,4
1,1,0,0,83,159,2,1,0,1,1,0,3
1,1,0,0,103,84,2,1,0,1,1,0,5
1,1,0,0,57,115,0,1,0,1,1,0,3
0,2,0,0,81,202,8,1,0,1,1,0,6
1,1,0,0,82,89,0,1,0,1,1,0,7
1,1,0,0,114,213,0,1,0,1,1,0,3
1,1,0,0,123,205,0,1,0,1,1,0,3
0,2,0,0,122,207,6,1,0,1,1,0,3
0,2,0,0,133,120,6,1,0,1,1,0,4
1,1,0,0,76,204,0,1,0,1,1,0,4
1,2,0,0,80,202,0,1,0,1,1,0,5
1,3,0,0,57,159,1,1,0,1,1,0,2
0,2,0,1,79,202,6,1,0,1,1,0,4
1,1,0,0,113,201,0,1,0,1,1,0,1
0,0,0,0,79,216,6,1,0,1,1,0,2
1,1,0,0,82,120,2,1,0,1,1,0,3
1,4,0,0,86,146,2,1,0,1,1,0,5
0,1,0,0,126,95,8,1,0,1,1,0,7
1,1,0,0,33,89,0,1,0,1,1,0,3
1,2,0,0,41,72,0,1,0,1,1,0,5
1,1,0,0,33,216,1,1,0,1,1,0,5
1,1,0,0,67,202,1,1,5,1,1,1,7
1,1,0,0,121,140,0,1,0,1,1,0,3
1,1,0,0,122,139,0,1,0,1,1,0,5
1,1,0,0,64,92,1,1,0,1,0,1,16
1,1,0,0,80,204,0,1,0,1,1,0,2
1,1,0,0,122,120,0,1,0,1,1,0,5
1,2,0,0,21,204,1,1,0,1,1,0,3
0,1,0,0,120,137,6,1,0,1,1,0,5
1,1,0,0,122,229,2,1,0,1,1,0,5
0,1,0,0,33,204,6,1,0,1,1,0,8
1,1,0,0,76,142,0,1,0,1,0,0,4
1,1,0,0,48,121,1,1,0,1,1,0,5
1,1,0,0,58,202,1,1,0,1,1,0,3
1,1,0,0,79,153,0,1,0,1,1,0,11
1,1,0,0,80,159,2,1,0,1,1,0,2
0,1,0,0,121,146,6,1,0,1,1,0,4
0,1,0,0,86,75,6,1,0,1,1,0,5
0,2,0,0,81,139,7,1,0,1,1,0,1
1,1,0,0,70,205,0,1,0,1,1,0,5
1,1,0,0,133,84,0,1,0,1,1,0,6
1,2,0,0,115,159,1,1,0,1,1,0,5
1,6,0,0,113,197,0,1,0,1,1,0,3
1,1,0,0,81,197,0,1,0,1,1,0,5
1,1,0,0,21,33,0,1,0,1,0,0,4
1,1,0,0,121,229,1,1,0,1,1,0,3
0,1,0,0,92,115,6,1,0,1,1,0,4
1,1,0,0,24,205,2,1,0,1,1,0,3
1,1,0,0,114,228,1,1,0,1,1,0,6
1,1,0,0,120,120,0,1,0,1,1,0,4
1,1,0,0,118,66,2,1,0,1,1,0,3
1,1,0,0,134,116,0,1,5,1,1,1,15
1,1,0,0,70,204,0,1,0,1,1,0,7
1,1,0,0,134,202,2,1,0,1,1,0,6
1,1,0,0,86,139,0,1,0,1,1,0,1
1,1,0,0,126,122,0,1,0,1,1,0,5
1,1,0,0,122,137,0,1,0,1,1,0,6
1,1,0,0,81,159,1,1,0,1,1,0,4
0,1,0,0,24,38,8,1,0,1,1,0,1
1,3,0,0,82,134,1,1,0,1,1,0,5
1,1,0,0,55,120,0,1,0,1,1,0,9
1,1,0,0,134,216,0,1,0,1,1,0,6
1,2,0,0,123,121,1,1,0,1,1,0,2
1,1,0,0,86,205,0,1,0,1,1,0,3
1,1,0,0,19,75,0,1,0,1,1,0,1
0,1,0,0,24,198,6,1,0,1,1,0,7
1,1,0,0,69,120,0,1,0,1,1,0,3
0,1,0,0,135,40,6,1,0,1,1,0,3
0,1,0,0,113,118,6,1,0,1,1,0,3
1,1,0,0,82,207,0,1,0,1,1,0,5
1,1,0,0,81,140,0,1,0,1,1,0,4
0,1,0,0,128,140,6,1,0,1,1,0,2
1,1,0,0,66,197,0,1,0,1,1,0,3
0,4,0,0,114,181,7,1,0,1,1,0,4
